review_id,product,rating,review_text,review_date,do_recommend,helpful_votes,sentiment,sentiment_score,themes,defect_risk,return_signal,feature_request
R004990,AmazonBasics AAA Batteries,5,"I love how affordable these batteries are! The fact that they arrive quickly, are good quality, neatly packaged...there is nothing negative to say!",2016-02-23,,,positive,0.8,performance_speed|price_value,False,False,
R004932,AmazonBasics AAA Batteries,5,"You can never have enough batteries! They work well, plenty of life.",2016-05-01,,,mixed,0.0,,False,False,
R003053,AmazonBasics AAA Batteries,5,Not bad for the price.,2016-11-27,,,mixed,0.0,price_value,False,False,
R007613,AmazonBasics AAA Batteries,3,"Definitely are inexpensive, but we seem to go through them very, very fast. So... not sure.",2016-06-19,,,positive,0.6,performance_speed,False,False,
R012200,Fire 7 Tablet,5,"I purchased this wall charger because I have had issues with Samsung and other Kindle chargers. So far, this charger is great. Devices charge rapidly.",2017-04-05,True,0.0,positive,0.6,battery_life,False,False,
R006663,AmazonBasics AAA Batteries,1,Died almost immediately. Ruined their purpose for the purpose needed.,2016-08-07,,,negative,-0.6,durability,True,False,
R024321,Fire HD 8 Tablet,5,Got this for my wife for Christmas and she loves it! She has the iPad but this Kindle Fire 8hd is so much easier to use for books and the occasional solitaire game. I am glad I bought the 32mb as I would rather have too much storage space than not enough. Great product and very easy to read books on.,2016-12-25,True,0.0,positive,1.0,screen_display|ease_of_use|storage_capacity,False,False,
R024996,Kindle E-reader,5,"I love to read but don't have the space to keep a collection of books. For me, this Kindle is the best of both worlds. I can enjoy reading a good book without having to find shelf space to store it later.",2018-05-17,True,0.0,positive,1.0,storage_capacity,False,False,
R024260,Fire HD 8 Tablet,5,I have had this for several weeks. It works great. I am very satisfied with it so far.,2017-03-16,True,0.0,positive,0.6,,False,False,
R027147,Fire HD 8 Tablet,5,Got this tablet for my mother and liked it so much that I went and got one for myself! It runs fast for what I use it for!,2017-05-17,True,0.0,positive,0.6,performance_speed,False,False,
R026017,Fire HD 8 Tablet,4,"Loved it very good screen quality and clarity, of course its amazon so alot of the regular google play store stuff from androids isnt Available, but they have there own version of stuff that is good also, my kids loved it, i loved it, i highly recommend buying it. But if your hooked on google play id go with a Samsung tablet.",2017-04-29,True,0.0,positive,1.0,screen_display|kids_usability,False,False,
R003735,AmazonBasics AAA Batteries,5,worked,2016-12-23,,,mixed,0.0,,False,False,
R027247,Fire HD 8 Tablet,5,this tablet is perfect for surfing the internet and following social media,2016-11-21,True,0.0,positive,0.6,,False,False,
R006633,AmazonBasics AAA Batteries,4,"What can I say... I need them, they work, and they're less expensive.",2016-09-22,,,mixed,0.0,,False,False,
R001441,AmazonBasics AAA Batteries,5,"Best bang for the buck, love it for replacements.",2017-04-09,,,positive,0.8,customer_service,False,False,
R007152,AmazonBasics AAA Batteries,2,"Just opened a brand new box of Amazon AAA batteries 100 count . Sorry Amazon, but I had to open several packages of 4 only to discover. That most of the brand new batteries contained in the box arrived DEAD. I put a meter on the batteries to check for voltage. Some read 1v DC some read 0v dc and some read 2. volts. The batteries I removed from my head set were weak but at least had 1 volt As you can see in the photo the freshness date states 12-2026. . I certainly expect to find more dead batteries in that box. I don't have the time to check each package of 4 right now. Not good Amazon. I am concerned, because I purchase your packages of 9 volts and packages of AA as well. will I be surprised and disappointed as well",2017-03-03,,,mixed,0.0,,False,False,
R024877,Fire Kids Edition Tablet,5,"Great tablet for a little kid. I was debating between this and an ipad but figured an ipad would be way too much for a tablet. Its nice because you can switch users. If you want something simple , then this is the one for you.",2016-10-07,True,0.0,positive,0.6,ease_of_use|kids_usability,False,False,
R014370,Fire Kids Edition Tablet,4,"Serves its purpose for the price. Would much rather have the iPad for ease of use, but it is well protected and good my my toddler to play with and not make me worry about it being broken.",2017-04-04,True,0.0,mixed,0.0,durability|price_value,True,False,
R025409,Kindle E-reader,4,I liked my really old one a bit better. It broke after 5 years suddenly. The screen failed. I had to pay over 20 bucks extra to get rid of the ads to Amazon. I wasn't aware of this when I first bought so it was more expensive than expected.,2017-02-03,True,0.0,negative,-0.6,screen_display|durability,True,False,
R008589,AmazonBasics AA Batteries,4,These are working very well for us and they are economical to use-which we do a lot of.,2017-06-13,,,mixed,0.0,,False,False,
R027369,Fire HD 8 Tablet,4,Recently upgraded from the 7inch kindle and i must say huge improvements. all i can say is that if they can speed up the processor by next year with more ram they might compete with the ipad!,2017-01-12,True,0.0,mixed,0.0,performance_speed,False,False,
R007317,AmazonBasics AAA Batteries,2,work but short life,2015-12-02,,,mixed,0.0,,False,False,
R025586,Fire Kids Edition Tablet,4,The only issue with this is that you will need to create an account for the child or you will have to add them onto your account for Amazon,2017-01-23,True,0.0,mixed,0.0,kids_usability,False,False,
R004391,AmazonBasics AAA Batteries,4,Good batteries and arrived promptly.,2017-05-19,,,positive,0.6,,False,False,
R021488,Fire 7 Tablet,4,My kids love using it. They use it everyday with YouTube videos,2017-04-15,True,0.0,positive,0.6,kids_usability,False,False,
R006778,AmazonBasics AAA Batteries,5,Packaging of the product is perfect. Often when buying batteries in bulk they are not separated. These came in a small box with perfectly wrapped batteries.,2016-07-14,,,positive,0.6,,False,False,
R008227,AmazonBasics AAA Batteries,5,It lasted me little over 3 months on the firetv remote and I use the remote daily.,2016-10-12,,,mixed,0.0,,False,False,
R013288,Kindle E-reader,4,New Kindle Voyage is a nice upgrade from the basic model. Smaller e reader with a brighter light. So far so good.,2014-11-04,True,2.0,positive,0.6,screen_display,False,False,
R001427,AmazonBasics AAA Batteries,5,"Batteries,..",2017-01-20,,,mixed,0.0,,False,False,
R002864,AmazonBasics AAA Batteries,5,Just what I needed,2015-12-07,,,mixed,0.0,,False,False,
R022258,Fire 7 Tablet,5,This was a purchase for Christmas! Great tablet to surf the web or read books on! Would recommend for any age!,2017-01-23,True,0.0,positive,0.8,,False,False,
R014554,Fire HD 8 Tablet,4,"I was going to have to be face down after eye surgery recently and decided to get a tablet to be able to look at the internet and movies on something other than my phone. While there are ones which have more features (and better software), the Fire HD8 had a good price and was available. It had gotten good reviews, and it performs well, with great battery life. If you're looking for a good, basic tablet, this is a nice option.",2017-05-02,True,0.0,positive,0.8,battery_life|screen_display|price_value,False,False,
R007131,AmazonBasics AAA Batteries,5,So nice having a huge pack of batteries in the house. I never run out. These work super great!,2017-01-03,,,positive,0.6,,False,False,
R007495,AmazonBasics AAA Batteries,5,really they are batteries,2016-11-03,,,mixed,0.0,,False,False,
R002501,AmazonBasics AAA Batteries,5,Great price. Delivered on time.,2015-10-06,,,positive,0.6,price_value,False,False,
R026810,Fire HD 8 Tablet,4,Convenient and easy for my 10 year old to use to do homework on.,2017-01-26,True,0.0,positive,0.6,ease_of_use,False,False,
R014237,Fire Kids Edition Tablet,4,Was a gift for 7 yr old granddaughter she just loved it one of her favorite item she plays with. It goes with her almost everywhere,2016-12-07,True,0.0,positive,0.6,kids_usability,False,False,
R015469,Fire HD 8 Tablet,5,I really love the new shape and size of the kindle HD. My daughter uses it and can control it great.,2016-11-11,True,0.0,positive,0.8,screen_display|kids_usability,False,False,
R013943,Fire Kids Edition Tablet,5,Great product. As advertised. Very easy to set up profiles with daily goals and limits. Great purchase.,2017-01-17,True,0.0,positive,0.8,ease_of_use,False,False,
R011813,AmazonBasics AA Batteries,3,Worked great.,2016-10-04,,,positive,0.6,,False,False,
R005553,AmazonBasics AAA Batteries,5,Love this battery and the price is really reasonable,2017-04-02,,,positive,0.6,battery_life|price_value|kids_usability,False,False,
R009407,AmazonBasics AA Batteries,5,"Great dealgreat deal, not sure how the life of the battery.",2016-01-21,,,positive,0.6,battery_life|price_value,False,False,
R011586,AmazonBasics AA Batteries,3,Trst,2017-01-10,,,mixed,0.0,,False,False,
R020528,Fire HD 8 Tablet,4,This is a replacement kindle my old one was a second generation this is a 7th generation really like it,2018-01-20,True,0.0,mixed,0.0,customer_service,False,False,
R027983,Fire HD 8 Tablet,5,My 2nd Fire. Great picture quality. Easy to use. Would recommend for all ages.,2017-01-01,True,0.0,positive,1.0,screen_display|ease_of_use,False,False,
R014195,Fire HD 8 Tablet,5,Basic internet plus a ton of Amazon apps and some standard ones too. If you want to use Amazon it is an excellent tool.,2016-12-31,True,0.0,positive,0.6,,False,False,
R013724,Fire HD 8 Tablet,5,i just love every thing about it. Its awesome to read,2017-01-23,True,0.0,positive,0.8,,False,False,
R011160,AmazonBasics AA Batteries,1,I ordered these thinking they were rechargeable (I recognize the error on my part but that is not my complaint here) .. so when I received them and used them I was not surprised that they died VERY quickly. Upon attempting to recharge these I figured out they aren't rechargeable (Once again big duh on my part)..Now I'm seriously surprised that I'm only getting a few hours of use out of them!! like a quarter of the use that a typical battery should offer. Horribly disappointed.. I will go back to the name brand batteries for sure.,2016-10-25,,,negative,-0.8,battery_life|performance_speed|durability,True,False,longer battery life
R022377,Fire 7 Tablet,5,It has a great camera and I really enjoy my games and Facebook on this larger screen than my phone. I love not using my data up on my phone.,2016-08-05,True,0.0,positive,0.8,screen_display,False,False,
R009744,AmazonBasics AA Batteries,5,nice price,2016-12-26,,,mixed,0.0,price_value,False,False,
R009113,AmazonBasics AA Batteries,5,"Faster, cheaper and easier than others",2016-10-13,,,positive,0.6,performance_speed|durability|price_value,False,False,
R027182,Fire HD 8 Tablet,5,"I have an LG tablet but picked up this one for my Dad and after messing with it for a while it's very nice,. I think I like it more the my LG g pad!",2017-01-30,True,0.0,mixed,0.0,,False,False,
R006244,AmazonBasics AAA Batteries,5,"I bought these to use in wireless microphones at my church. The receivers have battery strength meters built in, so I know when it's time to replace the batteries. These batteries last longer than the brand name I had previously been using.",2016-02-01,,,mixed,0.0,battery_life|customer_service,False,False,
R011928,AmazonBasics AA Batteries,5,We've bought these a few times. We run through batteries like crazy...and these are the very best for the very least. Highly recommend!!,2016-04-11,,,positive,0.8,,False,False,
R028234,Fire HD 8 Tablet,5,"OK its not an iPad, but it is a very good tablet for less than 100 dollars.My only complaint is that it don't have a true GPS chip and relies on your WiFi reported location for apps and therefore some apps cannot be loaded on this device that rely on a true GPS. But it is a great travel tablet and with an SD card you can download your Amazon or other content and watch offline. A great travel tablet!",2017-01-01,True,0.0,positive,0.8,connectivity_wifi|storage_capacity,False,False,
R023122,Fire Kids Edition Tablet,3,This tablet is grrrrrrreeeeeeeeaaaaaattttttt for the children!,2017-01-23,True,0.0,mixed,0.0,kids_usability,False,False,
R026432,Fire HD 8 Tablet,5,"It's good budget tablet for someone who wants to use light apps, video streaming, and internet.1.5gb ram is enough for most apps.16g memory and sd card slot gives enough space.",2017-01-16,True,0.0,positive,0.6,storage_capacity,False,False,
R017088,Fire HD 8 Tablet,5,"I bought this for my son (he's 1.5 years old) so he could play basic toddler games, but I found the tablet to be extremely useful for school with it's large screen and super long battery life. I'm waiting for the Surface Pro 5 but this tablet that I got for so cheap is making me second guess paying so much! For basic lecture taking notes and watching Netflix or Hulu and kid games, this can't be beat.",2017-01-04,True,0.0,mixed,0.0,battery_life|screen_display|durability|price_value|kids_usability,False,False,
R010451,AmazonBasics AA Batteries,5,I use these in every thing in the house. They last just as long as the name brand batties.,2015-10-22,,,mixed,0.0,,False,False,
R009493,AmazonBasics AA Batteries,5,Great price! Seems to work perfectly...and c'mon 48 for under 14...can't beat that with a stick!,2015-09-19,,,positive,0.8,price_value,False,False,
R013298,Kindle E-reader,5,The voyage is light and has a battery life of Two weeks. In different light settings the Voyage automatically adjusts. My eyes do not get tired from bad lighting. Reading outside is no problem for the Voyage.,2017-03-03,True,0.0,mixed,0.0,battery_life,False,False,
R000034,AmazonBasics AAA Batteries,4,I use them for my Xbox controllers and they last pretty long. Great for a cheap price.,2017-01-09,,,positive,0.6,durability|price_value,False,False,
R026400,Fire HD 8 Tablet,4,"This gift was for my mother in law. Initially I had to help her set it up, but she loves it and can now program it all by herself. Recommeneded!",2017-01-30,True,0.0,positive,0.6,,False,False,
R010120,AmazonBasics AA Batteries,5,works great and arrived when stated,2016-05-26,,,positive,0.6,,False,False,
R016227,Fire HD 8 Tablet,5,Great product simple easy to understand great value!!!!,2016-12-23,True,0.0,positive,1.0,ease_of_use|price_value,False,False,
R011319,AmazonBasics AA Batteries,5,Just batteries. Nothing special or bad about them.,2017-05-31,,,mixed,0.0,,False,False,
R000261,AmazonBasics AAA Batteries,5,"I don't know what you expect to read here. Some elaborate review about how these batteries are amazing from the packaging to the ease of installation etc No, they are AS A batteries that are cost effective and do their job properly. No.magic smoke yet so can't complain. 10/10",2017-07-30,,,positive,0.6,,False,False,
R023746,Fire Kids Edition Tablet,4,I bought this for my almost 3 year old niece and her dad told me she loves it! It has really cute educational games on it and is pretty much indestructible with the case on it. The only reason I didn't give it 5 stars is that the charger has broken already.,2017-01-27,True,0.0,mixed,0.0,battery_life|durability|kids_usability,True,False,
R020059,Fire HD 8 Tablet,5,My mom loves to play her games on this Fire HD !!!,2017-12-02,True,0.0,positive,0.6,screen_display,False,False,
R018481,Fire HD 8 Tablet,5,"good value for the money, love the kindle for reading",2016-12-31,True,0.0,positive,1.0,price_value,False,False,
R011290,AmazonBasics AA Batteries,1,These batteries did not even last a day with some LED lights we used. I do not recommend these to anyone. Go with a good brand name.,2016-08-01,,,positive,0.8,,False,False,
R008242,AmazonBasics AAA Batteries,1,"These are by far the WORST batteries I have ever purchased. I have previously purchased bulk batteries from other vendors. When I ran out of the previous batteries I thought would order more. When I saw that these were branded by Amazon I thought I could not lose...WRONG! As an example, when I put these batteries in a thermostat they are dead within a few days. I normally put batteries in this thermostat once a year...not every few days. 2nd Example: I put the batteries in a bluetooth mouse (normally batteries last a few months) and they are dead within a week.I don't know if I have a bad batch or what but they are TERRIBLE. Take this into account before you order.",2017-02-14,,,mixed,0.0,connectivity_wifi,False,False,
R013738,Fire HD 8 Tablet,5,Looks pretty solid will update review as soon as gift is opened .,2016-12-14,True,0.0,mixed,0.0,,False,False,
R004730,AmazonBasics AAA Batteries,5,Arrived in time as described. Good product.,2016-01-01,,,positive,0.6,,False,False,
R002168,AmazonBasics AAA Batteries,5,Great batteries as always,2017-06-19,,,positive,0.6,,False,False,
R026151,Fire HD 8 Tablet,4,"Got this on sale for 69, decent display but you can tell it is not on par with other tablets. It is great if you have prime and use their services. Great speakes, makes a huge difference in Audio quality. Battert life is good, no complaints. I gave it 4 stars due to the play store access. There is a way around it, I do have it on here now but it took some work.",2017-01-06,True,0.0,positive,0.8,screen_display,False,False,
R020849,Fire HD 8 Tablet,5,"I purchased this tablet for my girlfriend who had the original Amazon Tablet that just stopped working. So from what she says it's really fast, easy to use, loves the Alexa and claims that the picture quality is amazing.",2017-12-08,True,0.0,mixed,0.3,screen_display|performance_speed|durability|ease_of_use,True,False,
R011114,AmazonBasics AA Batteries,5,I might even say they're better than name brand based on the price and quantity you get. Use them in everything from kids toys to flashlights to gaming controllers.,2017-06-08,,,mixed,0.0,price_value|kids_usability,False,False,
R022835,Fire Kids Edition Tablet,4,This camera is a great addition to my home I really like it,2016-11-25,True,0.0,positive,0.6,,False,False,
R008388,AmazonBasics AA Batteries,4,Can't get too jazzed about inexpensive batteries -just a good deal all around.,2016-12-20,,,positive,0.6,price_value,False,False,
R002266,AmazonBasics AAA Batteries,5,great buy. why spend more for duracell when these do the job,2017-07-20,,,positive,0.6,,False,False,
R020827,Fire HD 8 Tablet,5,Bought this for my 3 year old. He absolutely loves it. It is easy for him to navigate,2018-04-20,True,0.0,positive,0.8,ease_of_use,False,False,
R001266,AmazonBasics AAA Batteries,5,amazing price,2016-07-08,,,positive,0.6,price_value,False,False,
R015477,Fire Kids Edition Tablet,5,Love this!!!!It is kidproof...I have a active 1 year old grandson who enjoy it very much!!!,2017-03-19,True,0.0,positive,0.6,kids_usability,False,False,
R014377,Fire HD 8 Tablet,3,ok for price a little slow and doesn't have as many apps as google play.,2017-02-17,True,0.0,negative,-0.6,performance_speed|price_value,False,False,faster performance
R025347,Fire Kids Edition Tablet,5,"Great price, great item and high quality, simple to buy on line and pick up",2017-05-18,True,0.0,positive,0.6,ease_of_use|price_value,False,False,
R002388,AmazonBasics AAA Batteries,5,Great Price,2017-03-19,,,positive,0.6,price_value,False,False,
R027131,Fire HD 8 Tablet,5,Bought this tablet for my mom who struggles with technology. The Fire HD8 was easy to setup and has many great features. She is catching on well and learning new applications daily. A great value.,2016-12-30,True,0.0,positive,1.0,screen_display|ease_of_use|price_value,False,False,
R001666,AmazonBasics AAA Batteries,5,excellent!,2016-07-11,,,positive,0.6,,False,False,
R004104,AmazonBasics AAA Batteries,4,It's a battery and it works :).,2017-06-16,,,mixed,0.0,battery_life,False,False,
R011402,AmazonBasics AA Batteries,4,"Haven't used them, they look fine. Probably overpaid. They arrive in a fancy cardboard box, like they're collectibles or something.",2017-03-26,,,mixed,0.0,,False,False,
R008366,AmazonBasics AA Batteries,5,we have many things that need aa battery they are great,2016-09-05,,,positive,0.6,battery_life,False,False,
R010423,AmazonBasics AA Batteries,5,These seem to be a pretty decent AA battery. I can't find any faults with their life span.,2016-11-16,,,mixed,0.0,battery_life,False,False,
R020004,Fire HD 8 Tablet,5,It's highly functional and compact. Easy to navigate and I just love it.,2018-04-06,True,0.0,positive,0.8,ease_of_use,False,False,
R009860,AmazonBasics AA Batteries,5,So far no duds,2015-10-27,,,mixed,0.0,,False,False,
R001288,AmazonBasics AAA Batteries,5,Another great Amazon product,2017-02-15,,,positive,0.6,,False,False,
R003386,AmazonBasics AAA Batteries,5,These came on time and work as expected.,2016-07-19,,,mixed,0.0,,False,False,
R013513,Fire HD 8 Tablet,5,This tablet is an easy device to download sites and convenient too!,2016-12-24,True,0.0,positive,0.6,ease_of_use,False,False,
R024694,Fire Kids Edition Tablet,4,Overall a good First Tablet for a Child. I find it difficult to find a specific game on the Child User. The Adult User has a search feature. Not sure where the Search feature is on the Child User. My 5 yr old Grandson is enjoying the Tablet.,2017-01-02,True,0.0,positive,0.6,kids_usability,False,False,
R019022,Fire 7 Tablet,2,The battery is having more and more trouble holding a charge. I bought the Fire in July and am now having to charge it every day in order to use it. I am not impressed and would not repurchase it.,2016-10-14,False,0.0,mixed,0.0,battery_life,False,False,
R028050,Fire HD 8 Tablet,5,We are a total Apple family so I was a little hesitant to purchase this when our iPad stopped working. So glad we did because it's perfect and can't beat it for the price!,2017-01-24,True,0.0,mixed,0.0,durability|price_value,True,False,
R006039,AmazonBasics AAA Batteries,5,Works like a charm-m-m,2016-04-16,,,mixed,0.0,,False,False,
R015579,Fire HD 8 Tablet,4,I brought it for my grandmother and she really loves it.,2016-12-23,True,0.0,positive,0.6,,False,False,
R026564,Fire HD 8 Tablet,4,"The first tablet I bought was good at first until it stops charging. I went to best buy to check it and they said that everything is okay. We tried it again at home and it was the same thing, it charged for a few min until probably 2% and will stop. I brought it back to the store and they replace it with a new one. So far I don't have problem with it as well as the other 2 tablets that I bought together with the first tablet.",2017-01-21,True,0.0,positive,0.8,battery_life|customer_service,False,False,
R028103,Fire HD 8 Tablet,2,"We purchased this as a replacement for our now-broken iPad. Though we liked the smaller size (more convenient, easier to carry, etc), the internet was sooooooo slowwwwww that it drove us crazy. Sometimes minutes to download a site (and this with no other apps open!1). Plan to go back to another iPad.",2017-03-17,False,0.0,negative,-0.8,performance_speed|durability|customer_service,True,False,faster performance
R018584,Fire 7 Tablet,5,"Very user friendly, perfect for my daughter's school research and books. She is very happy",2016-09-09,True,0.0,positive,0.8,ease_of_use|kids_usability,False,False,
R015179,Fire HD 8 Tablet,5,Best deal I have seen online. I checked Amazon and they were not as good.,2016-12-25,True,0.0,positive,0.8,price_value,False,False,
R015717,Fire HD 8 Tablet,5,I purchased two of these on Black Friday. What a great purchase. These are very inexpensive and have the ability to do so many things for the kids. I later bought tough cases to keep any damage minimal.,2016-12-24,True,0.0,positive,0.6,kids_usability,False,False,
R027692,Fire HD 8 Tablet,5,Fire 8 HD 2016 is great. Very easy to maneuver. Easy to use and transition from original Kindle Fire. Much more versatile than the original. Really glad I upgraded.,2016-12-07,True,0.0,positive,0.8,screen_display|ease_of_use,False,False,
R015065,Fire Kids Edition Tablet,4,Works well and looks great for kids. Limited internet access though.,2017-05-26,True,0.0,positive,0.8,kids_usability,False,False,
R015280,Fire HD 8 Tablet,5,I bought this to replace a damaged much more expensive tablet of my daughters. Great item and just as nice as the more expensive one. She absolutely loves it.,2016-12-15,True,0.0,positive,0.8,kids_usability|customer_service,False,False,
R025137,Kindle E-reader,5,This e-reader meets all expectations and has a good feel to it.,2018-03-02,True,0.0,positive,0.6,,False,False,
R010326,AmazonBasics AA Batteries,4,working great so far,2016-03-10,,,positive,0.6,,False,False,
R008034,AmazonBasics AAA Batteries,5,Why notI gave them a shot and I do not notice a negative difference from other brand batteries. The positive is the packaging. They come in 4s and so you do not have to open the entire pack for a few.,2017-08-06,,,mixed,0.0,,False,False,
R003000,AmazonBasics AAA Batteries,5,nice,2017-03-16,,,mixed,0.0,,False,False,
R011206,AmazonBasics AA Batteries,5,Great quality for price,2016-05-05,,,positive,0.6,price_value,False,False,
R018696,Fire 7 Tablet,3,I enjoy all the features on the Fire 7 tablet!!!!!,2017-02-18,True,0.0,mixed,0.0,,False,False,
R016318,Fire Kids Edition Tablet,5,I purchase this tablet for my daughter's birthday and she absolutely loves it I am very pleased that she's not able to get online or to get on YouTube and watch crazy videos which she previously did with other tablets we have you actually get to pick the games and books to put on it you manage everything from the parent account and it is locked with your personal password and the kids can't get into it. I would say the only downfall is you cannot download anything from the Google Play store since it is an Amazon tablet.,2016-11-04,True,0.0,positive,0.6,screen_display|kids_usability,False,False,
R008119,AmazonBasics AAA Batteries,5,Work just as well as name brand and cheaper.,2017-03-25,,,mixed,0.0,durability|price_value,False,False,
R024706,Kindle E-reader,5,My nephew is going to college next year and we want to give him a gift. Kindle suits it well for him to learn and study.,2016-12-22,True,0.0,mixed,0.0,,False,False,
R004843,AmazonBasics AAA Batteries,5,"FIRST TIME I'VE TRIED AMAZON BATTERIES, SO FAR SO GOOD! I GUESS WE'LL SEE HOW LONG THEY WILL LAST",2016-12-29,,,positive,0.6,,False,False,
R004036,AmazonBasics AAA Batteries,4,great,2016-02-28,,,positive,0.6,,False,False,
R025061,Fire Kids Edition Tablet,5,Got this for my daughter 2nd birthday and she absolutely love it.,2017-04-07,True,0.0,positive,0.6,screen_display|kids_usability,False,False,
R005705,AmazonBasics AAA Batteries,5,These batteries are a real steal when compared to store bought. Much more value when compared to free shipping from Amazon. Would order them again in a heart beat.,2015-06-09,,,positive,0.6,price_value,False,False,
R013305,Kindle E-reader,5,"If you are a digital reader, you need a Kindle. This is excellent, but expensive. If you are a casual reader you will probably be happy with a less expensive Kindle. I do recommend a case.",2017-04-28,True,0.0,positive,1.0,,False,False,
R014083,Fire HD 8 Tablet,5,I gave my husband this tablet for Christmas. He is very pleased with the product. He likes it much better than the last tablet that I purchased him 3 years ago. He highly recommends the product.,2016-12-30,True,0.0,positive,0.6,,False,False,
R013778,Fire HD 8 Tablet,5,Think this will be a great product for my parents it is a Christmas gift.,2016-11-19,True,0.0,positive,0.6,,False,False,
R001889,AmazonBasics AAA Batteries,5,good job,2015-08-16,,,positive,0.6,,False,False,
R009641,AmazonBasics AA Batteries,5,It's a great price on batteries. I can't tell the difference between these and other name brand batteries.,2016-05-13,,,positive,0.6,price_value,False,False,
R004170,AmazonBasics AAA Batteries,4,Seem O.K.Jim G,2017-06-01,,,mixed,0.0,,False,False,
R010364,AmazonBasics AA Batteries,5,Great batteries....save some dough and use these vs the name brand. I haven't had any bonknbatteries thru amazon yet.,2016-09-01,,,positive,0.6,,False,False,
R022381,Fire 7 Tablet,3,I enjoy all the features on the Fire 7 tablet!!!!!,2017-02-18,True,0.0,mixed,0.0,,False,False,
R008531,AmazonBasics AA Batteries,5,"We love these batteries! Better pricing than the bigger brands, but work just as well and just as long! Go Amazon!",2017-03-23,,,positive,0.6,,False,False,
R008197,AmazonBasics AAA Batteries,5,Cheaper than other brands but work just as well. Will buy again!,2016-10-10,,,mixed,0.0,durability|price_value,False,False,
R013269,Kindle E-reader,5,So many improvements over previous models. Love the new page turn feature.,2015-03-13,True,0.0,positive,0.6,,False,False,
R012066,AmazonBasics AA Batteries,5,Great deal! Last just as long as my other batteries!,2016-07-02,,,positive,0.6,price_value,False,False,
R026974,Fire HD 8 Tablet,4,"This was bought to replace my old Kindle with keypad, and experimental internet. Was surprised how much the Kindle had changed, and at the same price as my old one was when I bought it!Have already shown it to a couple of friends who now say they are thinking about getting one.",2017-03-18,True,0.0,mixed,0.0,price_value|customer_service,False,False,
R005516,AmazonBasics AAA Batteries,5,work as well as any of the big battery brands. Great price. A++++ for amazon.,2016-02-23,,,positive,0.6,battery_life|price_value,False,False,
R008917,AmazonBasics AA Batteries,5,Amazon brand batteries are my favorite. They are good quality and so inexpensive! Totally recommend these.,2016-06-10,,,positive,0.8,,False,False,
R016707,Fire Kids Edition Tablet,5,This is a great tablet because of all the preloaded games and ability to add more for free. It keeps my kids entertained and is the best for learning.,2017-01-30,True,0.0,positive,0.8,kids_usability,False,False,
R018031,Fire 7 Tablet,5,Tablets are excellent for Youth Sunday School class.,2017-02-04,True,0.0,positive,0.6,,False,False,
R021670,Fire 7 Tablet,5,Good item for children and is very inexpensive. Easy to hold and has a cover designed for it.,2016-12-02,False,0.0,positive,0.8,ease_of_use|kids_usability,False,False,
R007539,AmazonBasics AAA Batteries,4,Not bad. They do the job and so far so good.,2015-09-03,,,positive,0.6,,False,False,
R018003,Fire 7 Tablet,5,I brought this for my granddaughter and she loves it. She is able to download all of her games and apps that she uses to have on the iPad.,2017-02-19,True,0.0,positive,0.6,kids_usability,False,False,
R014151,Fire HD 8 Tablet,5,We got a great deal on Fire HD 8. My kids love playing on it.,2016-12-20,True,0.0,positive,0.8,screen_display|price_value|kids_usability,False,False,
R008877,AmazonBasics AA Batteries,1,"The advertisement promises a 4 channel boat. It is not - only one channel. Consequently, kids can't play simultaneously with more than one boat (which was the reason I bought several). Simple false advertising. The main reason I bought this model over others was that it was promised with multiple channels.",2015-12-25,,,mixed,0.0,ease_of_use|kids_usability,False,False,
R018688,Fire 7 Tablet,5,I love the camera quality and secured apps available for download. But if you're looking for specific apps research to see if it's available first. Had to return to get an android tablet for gaming purposes,2016-07-06,True,0.0,mixed,0.0,customer_service,False,True,
R013160,Kindle E-reader,5,I've never really liked Kindle's for some reason or another. This one looked and felt really nice. I knew that I would love it as soon as I got it out of the box. It has a very premium feel and is a great substitute for a book.,2015-11-06,True,0.0,positive,0.8,kids_usability,False,False,
R025944,Fire HD 8 Tablet,3,Tablet stopped working after owning for two weeks. Came back on after an hour.,2017-03-17,False,0.0,negative,-0.6,durability,True,False,
R015918,Fire Kids Edition Tablet,5,I bought two tablets for you little ones and they love them. I would recommend.,2017-03-15,True,0.0,positive,0.8,,False,False,
R022892,Fire Kids Edition Tablet,5,"I purchased this tablet for my 4 year old daughter and its FANTASTIC! Its durable and very user friendly! Love all all the free educational games, movies & books!",2017-01-16,True,0.0,positive,0.8,durability|ease_of_use|kids_usability,False,False,
R013243,Kindle E-reader,4,Very light weight and easy to read in different lighting conditions. Does not strain my eyes like the kindle fire if reading at night. I do wish Bestbuy carried more options for cases to fit the Voyage. They have none in the store at all.,2016-07-15,True,0.0,positive,0.8,ease_of_use,False,False,
R003635,AmazonBasics AAA Batteries,5,WILL BUY AGAIN,2016-10-18,,,mixed,0.0,,False,False,
R002507,AmazonBasics AAA Batteries,5,Great price. Lasts as long as any other batteries. Love Amazon Basics.,2017-03-21,,,positive,0.8,battery_life|price_value,False,False,
R009151,AmazonBasics AA Batteries,5,good as any name brand,2015-10-23,,,positive,0.6,,False,False,
R008037,AmazonBasics AAA Batteries,5,"Pretty cheap, good, long lasting batteries. We bought these and are currently using. I was a little worried buying cheaper batteries, cause most of the time they hardly last. These do though! Anyways, no issues with it at all, great bulk buy too.",2016-01-11,,,positive,0.8,durability|price_value,False,False,
